"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","continent","stateProvince","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionCode","county","locality","gbifID","occurrenceRemarks","collectionCode","occurrenceID","name","sex","dynamicProperties","individualCount","datasetName","verbatimEventDate","institutionID","collectionID","higherClassification","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","earliestEpochOrLowestSeries","lowestBiostratigraphicZone","locationID","lifeStage","establishmentMeans","references","organismQuantity","organismQuantityType","recordNumber","nomenclaturalCode","georeferenceProtocol","verbatimLocality","language","type","accessRights","bibliographicCitation","dateIdentified","georeferencedBy","identifiedBy","locationAccordingTo","eventTime","identificationRemarks","georeferencedDate","footprintWKT","verbatimCoordinateSystem","organismID","previousIdentifications","identificationQualifier","georeferenceSources","habitat","datasetID","otherCatalogNumbers","rightsHolder","fieldNumber","disposition","vernacularName","ownerInstitutionCode","projectId","http...unknown.org.nick","informationWithheld","taxonID","http...unknown.org.captive","identificationID","materialSampleID","associatedSequences","taxonConceptID","vitality","eventRemarks","locationRemarks"
"4978688355","Lampropeltis extenuata (Brown, 1890)",28.9225,-82.4105,"gass84","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:08:38.432+00:00",602,"OCCURRENCE","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","Florida","North America, United States, Florida, Citrus",2019,10,1,"2019-10-01",274,274,"2025-02-13T16:20:08.000+00:00","2025-03-24T04:08:38.432+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"2314fe46-60a6-4c86-9751-ed6acab95286","none","none",NA,NA,FALSE,"Currier, Chris","photograph-digital - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","2314fe46-60a6-4c86-9751-ed6acab95286","200827","UF","Citrus","Hernando, 4051 North Indianhead Road","4978688355",NA,"Herp","2314fe46-60a6-4c86-9751-ed6acab95286","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357598301","Lampropeltis extenuata (Brown, 1890)",28.642864,-82.539833,"cdround,colmafu,inmafu","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:08:43.077+00:00",602,"PRESERVED_SPECIMEN","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",10,"NORTH_AMERICA","Florida","North America, United States, Florida, Hernando",2019,10,24,"2019-10-24",297,297,"2025-02-13T16:25:49.000+00:00","2025-03-24T04:08:43.077+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"2b971136-7430-494d-b744-3956087b492e","none","none","ab8b25c4-f95e-437b-82df-5aed3c9031ec","222203e9-346a-42a5-abf7-6201e5e99c39",FALSE,"Parker, Daniel","alcohol-formalin fixed - 1; tissue sample - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","2b971136-7430-494d-b744-3956087b492e","192477","UF","Hernando","Seattle Wren Road & Missouri Skylark Road","3357598301",NA,"Herp","2b971136-7430-494d-b744-3956087b492e","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4978688386","Lampropeltis extenuata (Brown, 1890)",28.98873,-82.495,"gass84","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:08:59.010+00:00",602,"OCCURRENCE","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","Florida","North America, United States, Florida, Citrus",2019,10,1,"2019-10-01",274,274,"2025-02-13T16:20:19.000+00:00","2025-03-24T04:08:59.010+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"5c183cd7-e26f-4fed-9c18-d093d01df77f","none","none",NA,NA,FALSE,"Luinge, Hendrik","photograph-digital - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","5c183cd7-e26f-4fed-9c18-d093d01df77f","200826","UF","Citrus","Citrus Springs, 8521 North Linwood Loop","4978688386",NA,"Herp","5c183cd7-e26f-4fed-9c18-d093d01df77f","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4978688405","Lampropeltis extenuata (Brown, 1890)",28.91543,-82.51263,"gass84","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:30.932+00:00",602,"OCCURRENCE","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","Florida","North America, United States, Florida, Citrus",2019,10,1,"2019-10-01",274,274,"2025-02-13T16:19:32.000+00:00","2025-03-24T04:09:30.932+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"d8e28d66-b2f0-466c-a7d5-86c72a811132","none","none",NA,NA,FALSE,"Bailey, Todd","photograph-digital - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","d8e28d66-b2f0-466c-a7d5-86c72a811132","200848","UF","Citrus","Pine Ridge, 3610 North Bravo Road","4978688405",NA,"Herp","d8e28d66-b2f0-466c-a7d5-86c72a811132","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4976958766","Lampropeltis extenuata (Brown, 1890)",29.49501,-82.97037,"gass84","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:29.361+00:00",602,"OCCURRENCE","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","Florida","North America, United States, Florida, Levy",2020,7,1,"2020-07-01",183,183,"2025-02-13T16:46:40.000+00:00","2025-03-24T04:09:29.361+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"d53dc326-2cf5-4bcb-8d1f-02f733f84818","none","none",NA,NA,FALSE,"Dudley, Joleen","photograph-digital - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","d53dc326-2cf5-4bcb-8d1f-02f733f84818","200828","UF","Levy","Manatee Springs State Park","4976958766",NA,"Herp","d53dc326-2cf5-4bcb-8d1f-02f733f84818","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357583319","Lampropeltis extenuata (Brown, 1890)",29.783701,-82.690339,"cdround","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:31.142+00:00",602,"MACHINE_OBSERVATION","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",10,"NORTH_AMERICA","Florida","North America, United States, Florida, Gilchrist",2020,7,8,"2020-07-08",190,190,"2025-02-13T16:34:54.000+00:00","2025-03-24T04:09:31.142+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"db53ea68-a5fe-4622-bcb7-c54b2d8a66f8","none","none",NA,NA,FALSE,"Durden, Daniel; Peacock, Bailey","photograph-digital - 4","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","db53ea68-a5fe-4622-bcb7-c54b2d8a66f8","191010","UF","Gilchrist","High Springs, NE 30 Street","3357583319",NA,"Herp","db53ea68-a5fe-4622-bcb7-c54b2d8a66f8","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sheehy III, Coleman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2859910837","Lampropeltis extenuata (Brown, 1890)",29.141803,-81.628886,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:36:54.319+00:00",521,"HUMAN_OBSERVATION","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",29533,"NORTH_AMERICA","Florida",NA,2020,8,29,"2020-08-29T18:43:27",242,242,"2024-11-26T17:49:54.000+00:00","2025-03-07T12:36:54.319+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"57973963","none","none",NA,NA,FALSE,"kingandy",NA,"WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","57973963","57973963","iNaturalist",NA,NA,"2859910837",NA,"Observations","https://www.inaturalist.org/observations/57973963","Lampropeltis extenuata (Brown, 1890)","Indeterminate","{""evidenceOfPresence"":""organism""}",NA,"iNaturalist research-grade observations","Sat Aug 29 2020 18:43:27 GMT-0400 (EDT)",NA,NA,NA,NA,NA,NA,NA,NA,"Adult",NA,"https://www.inaturalist.org/observations/57973963",NA,NA,NA,NA,NA,"Florida, US",NA,NA,NA,NA,"2020-08-29T22:56:39",NA,"bobbyfingers",NA,"18:43:27-04:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kingandy",NA,NA,NA,NA,"https://www.inaturalist.org/projects/herps-of-florida|https://www.inaturalist.org/projects/snake-predation-records|https://www.inaturalist.org/projects/interspecific-reptile-interactions","kingandy","Coordinate uncertainty increased to 29533m to protect threatened taxon","236840","wild","126959189",NA,NA,NA,"alive",NA,NA
"4854901897","Lampropeltis extenuata (Brown, 1890)",29.13079,-81.752695,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T19:58:41.968+00:00",521,"HUMAN_OBSERVATION","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",29533,"NORTH_AMERICA","Florida",NA,2020,9,25,"2020-09-25T12:31:55",269,269,"2024-11-07T21:08:21.000+00:00","2025-03-07T19:58:41.968+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"214041611","none","none",NA,NA,FALSE,"connorragland",NA,"WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","214041611","214041611","iNaturalist",NA,NA,"4854901897",NA,"Observations","https://www.inaturalist.org/observations/214041611","Lampropeltis extenuata (Brown, 1890)","Indeterminate","{""evidenceOfPresence"":""organism""}",NA,"iNaturalist research-grade observations","2020-09-25 12:31:55-04:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/observations/214041611",NA,NA,NA,NA,NA,"Florida, US",NA,NA,NA,NA,"2024-05-06T19:23:47",NA,"connorragland",NA,"12:31:55-04:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"connorragland",NA,NA,NA,NA,"https://www.inaturalist.org/projects/herps-of-florida","connorragland","Coordinate uncertainty increased to 29533m to protect threatened taxon","236840","wild","483393656",NA,NA,NA,"alive",NA,NA
"4978688306","Lampropeltis extenuata (Brown, 1890)",28.89352,-82.39966,"gass84","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:08:44.797+00:00",602,"OCCURRENCE","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","Florida","North America, United States, Florida, Citrus",2020,9,1,"2020-09-01",245,245,"2025-02-13T16:19:56.000+00:00","2025-03-24T04:08:44.797+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"32962ed7-8704-4a67-8525-e73c72546bd4","none","none",NA,NA,FALSE,", Todd","photograph-digital - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","32962ed7-8704-4a67-8525-e73c72546bd4","200829","UF","Citrus","Inverness, 2111 East Hayes Street","4978688306",NA,"Herp","32962ed7-8704-4a67-8525-e73c72546bd4","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357582302","Lampropeltis extenuata (Brown, 1890)",29.268401,-81.812635,"cdround","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:08:24.407+00:00",602,"MACHINE_OBSERVATION","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",10,"NORTH_AMERICA","Florida","North America, United States, Florida, Marion",2020,10,12,"2020-10-12",286,286,"2025-02-13T16:40:14.000+00:00","2025-03-24T04:08:24.407+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"07fd5080-cfb0-4d29-9532-3976120e37f4","none","none",NA,NA,FALSE,"Clancy, Keara; Hengstebeck, Kodiak","photograph-digital - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","07fd5080-cfb0-4d29-9532-3976120e37f4","191214","UF","Marion","Ocala National Forest","3357582302",NA,"Herp","07fd5080-cfb0-4d29-9532-3976120e37f4","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sheehy III, Coleman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4978688307","Lampropeltis extenuata (Brown, 1890)",29.1879,-81.93995,"gass84","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:08:45.393+00:00",602,"OCCURRENCE","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","Florida","North America, United States, Florida, Marion",2020,10,1,"2020-10-01",275,275,"2025-02-13T16:38:27.000+00:00","2025-03-24T04:08:45.393+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"3392c900-a327-4e5b-aa7c-0d1460278ec3","none","none",NA,NA,FALSE,"Littell, Paige","photograph-digital - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","3392c900-a327-4e5b-aa7c-0d1460278ec3","200830","UF","Marion","Silver Springs, 0.18 mi ESE of junction Northeast 1st Street Road and Southeast 125th Terrace Road","4978688307",NA,"Herp","3392c900-a327-4e5b-aa7c-0d1460278ec3","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4976959172","Lampropeltis extenuata (Brown, 1890)",29.16635,-81.81853,"gass84","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:09.247+00:00",602,"OCCURRENCE","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","Florida","North America, United States, Florida, Marion",2020,11,1,"2020-11-01",306,306,"2025-02-13T16:38:50.000+00:00","2025-03-24T04:09:09.247+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"8c53e542-d9f6-44a9-8977-d5e6e00c4755","none","none",NA,NA,FALSE,"Jahn, David","photograph-digital - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","8c53e542-d9f6-44a9-8977-d5e6e00c4755","200847","UF","Marion","Ocala National Forest","4976959172",NA,"Herp","8c53e542-d9f6-44a9-8977-d5e6e00c4755","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4976958720","Lampropeltis extenuata (Brown, 1890)",29.09315,-82.10085,"gass84","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:27.582+00:00",602,"OCCURRENCE","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","Florida","North America, United States, Florida, Marion",2020,11,1,"2020-11-01",306,306,"2025-02-13T16:39:37.000+00:00","2025-03-24T04:09:27.582+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"a56b8d17-0ce6-4da7-ace9-feb355987c4e","none","none",NA,NA,FALSE,"Turner, Tyler","photograph-digital - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","a56b8d17-0ce6-4da7-ace9-feb355987c4e","200831","UF","Marion","Marjorie Harris Carr Cross Florida Greenway","4976958720",NA,"Herp","a56b8d17-0ce6-4da7-ace9-feb355987c4e","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4978688321","Lampropeltis extenuata (Brown, 1890)",28.58989,-82.52459,"gass84","832b8188-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2025-03-24T04:01:39.359+00:00","2025-03-24T04:09:31.836+00:00",602,"OCCURRENCE","PRESENT",8295545,1,44,11592253,6172,9391215,8295545,8295545,"Lampropeltis extenuata (Brown, 1890)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis extenuata","Lampropeltis","extenuata","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","Florida","North America, United States, Florida, Hernando",2021,3,1,"2021-03-01",60,60,"2025-02-13T16:25:04.000+00:00","2025-03-24T04:09:31.836+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"e4689dd9-9845-4a65-b502-0eea4548cf1a","none","none",NA,NA,FALSE,"Fennessey, Michael","photograph-digital - 1","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","e4689dd9-9845-4a65-b502-0eea4548cf1a","200832","UF","Hernando","Brooksville, 11303 Lapwing Road","4978688321",NA,"Herp","e4689dd9-9845-4a65-b502-0eea4548cf1a","Lampropeltis extenuata (Brown, 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
